date,close,volume
2019-01-02,106.08,34564.0
2019-01-03,106.257,3386.0
2019-01-04,106.119,2113.1
2019-01-07,106.007,642.0
2019-01-08,106.092,1347.1
2019-01-09,106.172,935.0
2019-01-10,106.191,595.0
2019-01-11,106.184,1095.0
2019-01-14,106.144,1199.0
2019-01-15,106.1,701.0
2019-01-16,106.352,1668.95
2019-01-17,106.539,1289.0
2019-01-18,106.44,1136.0
2019-01-21,106.3,971.0
2019-01-22,106.319,2062.0
2019-01-23,106.221,334.0
2019-01-24,106.263,368.0
2019-01-25,106.113,1010.0
2019-01-28,106.109,1678.2
2019-01-29,106.181,1233.0
2019-01-30,106.269,411.0
2019-01-31,106.351,591.0
2019-02-01,106.456,534.0
2019-02-11,106.641,1205.0
2019-02-12,106.72,647.0
2019-02-13,106.779,2638.0
2019-02-14,106.651,1263.0
2019-02-15,106.779,3373.0
2019-02-18,106.676,7593.0
2019-02-19,106.587,10333.0
2019-02-20,106.475,5892.0
2019-02-21,106.401,4360.0
2019-02-22,106.234,1603.0
2019-02-25,106.114,4309.4
2019-02-26,105.8,2527.0
2019-02-27,106.0,3639.0
2019-02-28,106.01,1205.0
2019-03-01,105.96,1422.0
2019-03-04,105.947,2933.0
2019-03-05,105.84,1621.1
2019-03-06,105.833,2176.2
2019-03-07,106.176,3006.0
2019-03-08,106.236,9455.0
2019-03-11,106.232,1585.0
2019-03-12,106.317,4021.3
2019-03-13,106.373,447.0
2019-03-14,106.357,906.0
2019-03-15,106.394,524.0
2019-03-18,106.347,2184.0
2019-03-19,106.401,602.1
2019-03-20,106.489,294.2
2019-03-21,106.486,537.0
2019-03-22,106.66,713.0
2019-03-25,106.889,666.0
2019-03-26,107.128,851.0
2019-03-27,107.09,868.0
2019-03-28,106.99,154.0
2019-03-29,106.88,2629.0
2019-04-01,106.782,780.0
2019-04-02,106.429,4377.0
2019-04-03,106.02,645.0
2019-04-04,105.725,1500.1
2019-04-08,105.5,12190.0
2019-04-09,105.533,818.2
2019-04-10,105.351,1135.5
2019-04-11,105.565,1547.1
