date,close,volume
2022-09-20,0.823,4039635.0
2022-09-21,0.824,5147632.51
2022-09-22,0.821,4406599.87
2022-09-23,0.821,5477974.16
2022-09-26,0.804,6144565.01
2022-09-27,0.811,4843376.11
2022-09-28,0.796,5463699.23
2022-09-29,0.786,6372086.0
2022-09-30,0.783,4920955.3
2022-10-10,0.775,4515140.95
2022-10-11,0.782,4707224.99
2022-10-12,0.799,5775988.34
2022-10-13,0.796,3967141.22
2022-10-14,0.809,5933300.58
2022-10-17,0.812,4218012.94
2022-10-18,0.81,4521826.62
2022-10-19,0.802,4006236.88
2022-10-20,0.805,5034109.78
2022-10-21,0.808,6832320.73
2022-10-24,0.792,7952345.91
2022-10-25,0.778,7155439.19
2022-10-26,0.784,6227545.32
2022-10-27,0.787,5319509.12
2022-10-28,0.77,6992092.64
2022-10-31,0.77,5859322.46
2022-11-01,0.793,7705087.85
2022-11-02,0.795,6681667.54
2022-11-03,0.791,4096593.72
2022-11-04,0.816,11641975.81
2022-11-07,0.815,6198506.49
2022-11-08,0.81,4602916.0
2022-11-09,0.807,3584308.0
2022-11-10,0.812,5801346.4
2022-11-11,0.833,13609412.53
2022-11-14,0.838,11083636.74
2022-11-15,0.869,14435319.16
2022-11-16,0.855,5812460.18
2022-11-17,0.859,6721159.19
2022-11-18,0.848,6877169.5
2022-11-21,0.832,6150323.0
2022-11-22,0.834,5387895.86
2022-11-23,0.834,4776672.72
2022-11-24,0.831,4475351.0
2022-11-25,0.839,5542318.98
2022-11-28,0.827,6530952.12
2022-11-29,0.858,14139308.01
2022-11-30,0.855,6846644.66
2022-12-01,0.862,12059264.81
2022-12-02,0.857,4411597.7
2022-12-05,0.885,10584782.4
2022-12-06,0.881,7788101.31
2022-12-07,0.876,7639835.29
2022-12-08,0.875,4198850.53
2022-12-09,0.879,7764579.97
2022-12-12,0.859,7608553.9
2022-12-13,0.859,3189029.0
2022-12-14,0.865,5189996.03
2022-12-15,0.859,4213570.0
2022-12-16,0.856,4282316.49
2022-12-19,0.833,6333884.28
2022-12-20,0.829,5040831.0
2022-12-21,0.828,3332026.66
2022-12-22,0.827,4388630.66
2022-12-23,0.826,5083865.0
2022-12-26,0.825,4202983.0
2022-12-27,0.836,5746157.0
2022-12-28,0.832,3430317.0
2022-12-29,0.828,6303038.57
2022-12-30,0.832,4313375.36
2023-01-03,0.829,7344216.19
2023-01-04,0.83,5582854.98
2023-01-05,0.846,9183090.86
2023-01-06,0.846,12876281.81
2023-01-09,0.862,8522604.5
2023-01-10,0.859,5734845.12
2023-01-11,0.855,4375493.34
2023-01-12,0.862,5945018.63
2023-01-13,0.879,7230732.58
2023-01-16,0.909,18033886.41
2023-01-17,0.918,7621167.35
2023-01-18,0.914,5988181.85
2023-01-19,0.934,8061080.06
2023-01-20,0.929,8644930.17
2023-01-30,0.921,10728459.9
2023-01-31,0.918,9399393.2
2023-02-01,0.939,10547013.67
2023-02-02,0.921,13503054.0
2023-02-03,0.914,9935264.83
2023-02-06,0.896,6701371.0
2023-02-07,0.9,4467723.55
2023-02-08,0.891,5256429.0
2023-02-09,0.906,5935021.23
2023-02-10,0.898,5212262.0
2023-02-13,0.903,4905780.31
2023-02-14,0.9,4409122.1
2023-02-15,0.892,4316349.0
2023-02-16,0.888,10589588.52
2023-02-17,0.872,7304528.93
2023-02-20,0.906,11621607.73
2023-02-21,0.908,7014149.28
2023-02-22,0.899,6227297.57
2023-02-23,0.906,6983646.62
2023-02-24,0.893,5628837.22
2023-02-27,0.881,5767722.34
2023-02-28,0.889,4941287.6
2023-03-01,0.9,6857724.09
2023-03-02,0.899,4307536.29
2023-03-03,0.905,6840158.6
2023-03-06,0.891,6243076.69
2023-03-07,0.876,8940949.86
2023-03-08,0.874,4547386.38
2023-03-09,0.871,3930545.72
2023-03-10,0.86,6490788.77
2023-03-13,0.863,4465292.81
2023-03-14,0.855,6208201.69
2023-03-15,0.86,4623894.03
2023-03-16,0.853,3880399.0
2023-03-17,0.868,7416654.62
2023-03-20,0.859,4812363.0
2023-03-21,0.866,5070405.0
2023-03-22,0.86,7230515.0
2023-03-23,0.869,6581303.85
2023-03-24,0.873,5643729.1
2023-03-27,0.876,5746833.0
2023-03-28,0.868,4904331.48
2023-03-29,0.865,5274684.0
2023-03-30,0.868,7144614.0
2023-03-31,0.867,4978382.13
2023-04-03,0.902,18430656.27
2023-04-04,0.906,8853947.49
2023-04-06,0.899,5428442.82
2023-04-07,0.91,8128384.88
2023-04-10,0.901,8121545.15
2023-04-11,0.91,8922200.67
2023-04-12,0.913,5789028.37
2023-04-13,0.902,5799504.0
2023-04-14,0.9,6392576.22
2023-04-17,0.926,12612873.19
2023-04-18,0.923,9115399.03
2023-04-19,0.909,6501887.29
2023-04-20,0.912,5596202.03
2023-04-21,0.877,10601901.98
2023-04-24,0.862,8052067.4
2023-04-25,0.866,6825587.14
2023-04-26,0.864,4859468.22
2023-04-27,0.871,7431889.78
2023-04-28,0.888,8916165.01
2023-05-04,0.899,7788126.92
2023-05-05,0.912,14491407.12
2023-05-08,0.932,19239414.46
2023-05-09,0.941,26085147.58
2023-05-10,0.915,8807600.85
2023-05-11,0.914,7760755.02
2023-05-12,0.902,5746565.04
2023-05-15,0.915,10763227.96
2023-05-16,0.908,5927664.02
2023-05-17,0.904,4834316.0
2023-05-18,0.902,4861003.33
2023-05-19,0.889,10555515.21
2023-05-22,0.887,4570536.44
2023-05-23,0.874,6249695.0
2023-05-24,0.862,7797612.0
2023-05-25,0.863,7034699.39
2023-05-26,0.865,5728808.79
2023-05-29,0.857,7729628.06
2023-05-30,0.86,6313964.61
2023-05-31,0.854,5269078.0
2023-06-01,0.856,5944124.59
2023-06-02,0.862,5242875.59
2023-06-05,0.857,4320416.33
2023-06-06,0.844,6231646.8
2023-06-07,0.847,4196286.94
2023-06-08,0.857,7441409.75
2023-06-09,0.854,4379208.65
2023-06-12,0.847,5061226.0
2023-06-13,0.851,3925535.92
2023-06-14,0.852,5844363.45
2023-06-15,0.864,7603641.48
2023-06-16,0.869,7006838.24
2023-06-19,0.861,5115547.0
2023-06-20,0.858,4984603.53
2023-06-21,0.843,6365524.72
2023-06-26,0.823,7898622.0
2023-06-27,0.83,3937905.86
2023-06-28,0.831,3707457.0
2023-06-29,0.828,3624291.0
2023-06-30,0.842,6036928.5
2023-07-03,0.855,6855687.39
2023-07-04,0.853,3255028.92
2023-07-05,0.849,2834533.0
2023-07-06,0.847,3235660.72
2023-07-07,0.852,4197340.55
2023-07-10,0.852,3519743.25
2023-07-11,0.858,3912343.0
2023-07-12,0.849,4444766.8
2023-07-13,0.865,7383096.17
2023-07-14,0.863,3118754.5
2023-07-17,0.858,3071437.0
2023-07-18,0.86,3463368.94
2023-07-19,0.866,4087896.47
2023-07-20,0.859,4281654.0
2023-07-21,0.862,4821051.0
2023-07-24,0.861,4183491.72
2023-07-25,0.908,20893490.56
2023-07-26,0.904,9543679.11
2023-07-27,0.897,7209703.8
2023-07-28,0.973,26669619.18
2023-07-31,0.974,24609852.65
2023-08-01,0.965,14337233.25
2023-08-02,0.973,14057043.21
2023-08-03,1.011,16972508.16
2023-08-04,1.022,31766539.26
2023-08-07,1.02,12817680.34
2023-08-08,1.012,15148834.1
2023-08-09,1.009,8331255.02
2023-08-10,1.03,10774616.84
2023-08-11,0.985,15875227.52
2023-08-14,0.975,11331872.81
2023-08-15,0.992,9374046.16
2023-08-16,0.995,14070739.61
2023-08-17,0.995,10070202.5
2023-08-18,0.977,8560686.84
2023-08-21,0.944,12121634.46
2023-08-22,0.959,9797972.04
2023-08-23,0.938,7765626.14
2023-08-24,0.95,8244619.71
2023-08-25,0.957,7374588.41
2023-08-28,0.981,27621225.07
2023-08-29,0.975,18083549.3
2023-08-30,0.946,11803490.21
2023-08-31,0.927,10962059.31
2023-09-01,0.928,6036159.47
2023-09-04,0.936,7859827.91
2023-09-05,0.926,5637313.09
2023-09-06,0.924,5447594.0
2023-09-07,0.919,6966169.82
2023-09-08,0.923,7082997.93
2023-09-11,0.938,9825941.24
2023-09-12,0.927,4741414.0
2023-09-13,0.917,5288351.52
2023-09-14,0.922,4933977.82
2023-09-15,0.917,5669684.81
2023-09-18,0.915,4141397.3
2023-09-19,0.916,3920149.98
2023-09-20,0.913,3780306.19
2023-09-21,0.906,5124104.45
2023-09-22,0.933,9968825.96
2023-09-25,0.912,6999930.18
2023-09-26,0.912,3186260.05
2023-09-27,0.913,5142920.57
2023-09-28,0.908,5288090.3
2023-10-09,0.896,5942035.71
2023-10-10,0.893,4081319.93
2023-10-11,0.89,4993137.0
2023-10-12,0.902,5008444.38
2023-10-13,0.892,3650449.26
2023-10-16,0.89,6192353.32
2023-10-17,0.903,5963118.42
2023-10-18,0.902,4837354.0
2023-10-19,0.897,6165892.0
2023-10-20,0.899,5019571.94
2023-10-23,0.877,7821798.0
2023-10-24,0.905,8314693.1
2023-10-25,0.905,7781585.16
2023-10-26,0.903,5588575.81
2023-10-27,0.908,7102673.63
2023-10-30,0.903,8194152.0
2023-10-31,0.903,5641741.98
2023-11-01,0.903,4568960.17
2023-11-02,0.897,4825087.0
2023-11-03,0.906,5390711.0
2023-11-06,0.942,14066018.18
2023-11-07,0.946,8233301.22
2023-11-08,0.938,8012086.29
2023-11-09,0.934,5614487.0
2023-11-10,0.934,6171669.47
2023-11-13,0.929,4198173.29
2023-11-14,0.94,9265837.97
2023-11-15,0.942,7567564.37
2023-11-16,0.933,5517623.18
2023-11-17,0.937,4975693.0
2023-11-20,0.933,7097242.09
2023-11-21,0.933,7007941.29
2023-11-22,0.923,4892097.2
2023-11-23,0.926,5056952.0
2023-11-24,0.919,4303506.76
2023-11-27,0.906,5937146.14
2023-11-28,0.905,5271001.0
2023-11-29,0.897,4635928.0
2023-11-30,0.898,4211340.0
2023-12-01,0.905,5032113.5
2023-12-04,0.904,4613104.87
2023-12-05,0.891,5892324.0
2023-12-06,0.887,4462516.47
2023-12-07,0.892,5323767.0
2023-12-08,0.886,4947925.0
2023-12-11,0.901,7057637.03
2023-12-12,0.897,4472631.0
2023-12-13,0.887,3830355.46
2023-12-14,0.885,3600599.25
2023-12-15,0.884,5026433.0
2023-12-18,0.88,4774345.0
2023-12-19,0.88,5055382.66
2023-12-20,0.855,8995464.33
2023-12-21,0.854,6437621.06
2023-12-22,0.855,5963604.99
2023-12-25,0.847,5823701.66
2023-12-26,0.838,5493079.58
2023-12-27,0.844,6957842.68
2023-12-28,0.863,7554094.11
2023-12-29,0.864,5635195.83
2024-01-02,0.854,5593722.25
2024-01-03,0.855,4142349.0
2024-01-04,0.847,6026762.39
2024-01-05,0.84,4746229.08
2024-01-08,0.825,5548335.0
2024-01-09,0.823,4684898.42
2024-01-10,0.818,4648782.0
2024-01-11,0.826,5048975.0
2024-01-12,0.818,4476025.66
2024-01-15,0.817,4549126.43
2024-01-16,0.826,6616692.81
2024-01-17,0.811,5814755.91
2024-01-18,0.818,9943637.9
2024-01-19,0.812,5323364.4
2024-01-22,0.795,6972848.45
2024-01-23,0.81,7860561.0
2024-01-24,0.848,12362347.81
2024-01-25,0.854,12142741.0
2024-01-26,0.854,10464433.66
2024-01-29,0.839,5636960.39
2024-01-30,0.828,5523113.66
2024-01-31,0.82,7320072.0
2024-02-01,0.817,6857108.0
2024-02-02,0.799,9488225.04
2024-02-05,0.781,8216329.46
2024-02-06,0.826,10206713.44
2024-02-07,0.838,7610285.32
2024-02-08,0.846,7150164.23
2024-02-19,0.835,6564564.36
2024-02-20,0.846,6372727.33
2024-02-21,0.854,9405481.3
2024-02-22,0.863,6150926.84
2024-02-23,0.865,6687786.48
2024-02-26,0.857,4490248.52
2024-02-27,0.873,6085458.17
2024-02-28,0.859,11337500.67
2024-02-29,0.876,6824387.24
2024-03-01,0.881,7250267.04
2024-03-04,0.87,5028748.9
2024-03-05,0.864,4650733.59
2024-03-06,0.863,6425506.08
2024-03-07,0.854,5929422.12
2024-03-08,0.856,3864562.09
2024-03-11,0.867,4968765.45
2024-03-12,0.873,6027082.85
2024-03-13,0.861,5847084.07
2024-03-14,0.854,5556278.55
2024-03-15,0.858,4848719.32
2024-03-18,0.878,9792107.73
2024-03-19,0.862,5533403.76
2024-03-20,0.865,4474033.88
2024-03-21,0.869,5618022.67
2024-03-22,0.854,6768547.29
2024-03-25,0.829,7283190.87
2024-03-26,0.831,4493963.96
2024-03-27,0.816,5032940.0
2024-03-28,0.818,4958810.67
2024-03-29,0.822,5030650.41
2024-04-01,0.833,6027458.75
2024-04-02,0.827,3912581.0
2024-04-03,0.822,3844870.33
2024-04-08,0.808,4833204.0
2024-04-09,0.809,3432425.9
2024-04-10,0.794,6041730.0
2024-04-11,0.791,4520244.0
2024-04-12,0.778,5932919.0
2024-04-15,0.791,7707771.04
2024-04-16,0.777,5171234.61
2024-04-17,0.792,5862280.3
2024-04-18,0.798,7115097.82
2024-04-19,0.792,4544274.31
2024-04-22,0.794,4340326.0
2024-04-23,0.792,4769931.98
2024-04-24,0.793,4207681.98
2024-04-25,0.792,3664933.98
2024-04-26,0.843,16783488.0
2024-04-29,0.853,10921153.39
2024-04-30,0.837,8012419.2
2024-05-06,0.843,7490739.0
2024-05-07,0.838,6390078.0
2024-05-08,0.826,5720038.0
2024-05-09,0.833,5320338.0
2024-05-10,0.84,5776397.0
2024-05-13,0.841,6396516.0
2024-05-14,0.846,6407073.0
2024-05-15,0.825,7980919.29
2024-05-16,0.823,5438434.0
2024-05-17,0.835,6245448.97
2024-05-20,0.836,6920379.0
2024-05-21,0.83,4397483.55
2024-05-22,0.834,4194001.0
2024-05-23,0.816,7864893.72
2024-05-24,0.806,5197578.63
2024-05-27,0.812,3974426.0
2024-05-28,0.805,5348301.44
2024-05-29,0.806,4467730.63
2024-05-30,0.805,4230097.0
2024-05-31,0.804,4097128.15
2024-06-03,0.794,6714005.0
2024-06-04,0.801,5470533.0
2024-06-05,0.797,4026055.0
2024-06-06,0.787,6668962.0
2024-06-07,0.781,7499175.0
2024-06-11,0.782,4495979.09
2024-06-12,0.782,3588097.0
2024-06-13,0.781,4309554.0
2024-06-14,0.799,10533123.0
2024-06-17,0.797,5670718.88
2024-06-18,0.804,6440331.88
2024-06-19,0.795,4792604.88
2024-06-20,0.787,4965417.0
2024-06-21,0.789,4536817.0
2024-06-24,0.78,5975639.0
2024-06-25,0.768,7444763.0
2024-06-26,0.777,5624141.0
2024-06-27,0.768,4076620.0
2024-06-28,0.752,8096410.0
2024-07-01,0.753,5784843.81
2024-07-02,0.749,4437780.0
2024-07-03,0.75,3960742.0
2024-07-04,0.736,5564666.0
2024-07-05,0.738,5077100.0
2024-07-08,0.718,6498775.32
2024-07-09,0.732,6881257.49
2024-07-10,0.733,4874595.0
2024-07-11,0.744,5208008.01
2024-07-12,0.743,3756886.69
2024-07-15,0.742,2757851.0
2024-07-16,0.748,4550607.0
2024-07-17,0.753,4690074.0
2024-07-18,0.758,5538912.59
2024-07-19,0.767,6114902.59
2024-07-22,0.773,6697853.0
2024-07-23,0.755,5464660.0
2024-07-24,0.745,4525888.0
2024-07-25,0.754,5346363.94
2024-07-26,0.767,5559934.28
2024-07-29,0.761,3222521.0
2024-07-30,0.764,3730241.0
2024-07-31,0.806,14343313.53
2024-08-01,0.8,5342292.0
2024-08-02,0.785,5127210.0
2024-08-05,0.78,4989289.0
2024-08-06,0.781,4878609.0
2024-08-07,0.777,3705510.0
2024-08-08,0.781,4360029.0
2024-08-09,0.774,3624978.0
2024-08-12,0.772,2871834.0
2024-08-13,0.781,3764686.0
2024-08-14,0.775,2815452.88
2024-08-15,0.784,4952845.29
2024-08-16,0.779,3317847.0
2024-08-19,0.778,2854808.0
2024-08-20,0.772,3779367.0
2024-08-21,0.768,2473228.0
2024-08-22,0.757,4099655.0
2024-08-23,0.763,3206187.0
2024-08-26,0.763,2351089.0
2024-08-27,0.755,2385485.0
2024-08-28,0.757,2197946.0
2024-08-29,0.761,3539691.0
2024-08-30,0.78,7486214.45
2024-09-02,0.76,4802214.0
2024-09-03,0.766,3110827.0
2024-09-04,0.766,2762018.0
2024-09-05,0.772,3375837.23
2024-09-06,0.778,25079547.23
2024-09-09,0.777,3740866.23
2024-09-10,0.772,4120362.0
2024-09-11,0.772,2739525.74
2024-09-12,0.77,2829576.54
2024-09-13,0.772,3414750.0
2024-09-18,0.772,2759550.0
2024-09-19,0.783,4850414.0
2024-09-20,0.782,3175471.0
2024-09-23,0.782,2449383.0
