date,close,volume
2019-06-12,1.013,1346322.0
2019-06-13,0.999,150306.0
2019-06-14,0.966,76983.0
2019-06-17,0.954,50678.0
2019-06-18,0.945,40390.0
2019-06-19,0.976,135976.0
2019-06-20,0.991,53549.0
2019-06-21,1.007,196584.0
2019-06-24,1.01,68144.0
2019-06-25,0.99,56951.0
2019-06-26,1.001,51130.0
2019-06-27,1.025,202872.0
2019-06-28,1.003,64054.0
2019-07-01,1.048,215778.0
2019-07-02,1.032,67788.0
2019-07-03,1.015,59828.0
2019-07-04,1.003,63095.0
2019-07-05,1.012,49379.0
2019-07-08,0.969,122066.0
2019-07-09,0.973,38274.0
2019-07-10,0.982,68088.0
2019-07-11,0.973,61742.0
2019-07-12,0.969,47788.0
2019-07-15,1.0,121561.0
2019-07-16,1.005,88666.0
2019-07-17,1.026,205328.0
2019-07-18,1.006,72371.0
2019-07-19,1.014,68814.0
2019-07-22,1.0,143857.0
2019-07-23,1.012,150793.0
2019-07-24,1.037,303475.0
2019-07-25,1.055,309286.0
2019-07-26,1.053,98576.0
2019-07-29,1.069,110542.0
2019-07-30,1.052,132826.0
2019-07-31,1.064,101637.0
2019-08-01,1.052,110053.0
2019-08-02,1.042,96995.0
2019-08-05,1.027,109212.0
2019-08-06,1.0,242626.0
2019-08-07,0.978,117831.0
2019-08-08,1.008,172288.0
2019-08-09,0.987,130852.0
2019-08-12,1.028,166268.0
2019-08-13,1.02,82690.0
2019-08-14,1.026,127501.0
2019-08-15,1.042,230619.0
2019-08-16,1.051,161920.0
2019-08-19,1.097,159552.0
2019-08-20,1.094,180217.0
2019-08-21,1.105,153349.0
2019-08-22,1.102,259673.0
2019-08-23,1.087,122460.0
2019-08-26,1.086,61022.0
2019-08-27,1.116,112679.0
2019-08-28,1.111,41125.0
2019-08-29,1.13,68954.0
2019-08-30,1.131,125995.0
2019-09-02,1.176,104927.0
2019-09-03,1.207,336104.0
2019-09-04,1.234,365344.0
2019-09-05,1.236,226321.0
2019-09-06,1.228,210595.0
2019-09-09,1.304,420360.0
2019-09-10,1.274,462260.0
2019-09-11,1.261,275447.0
2019-09-12,1.266,167500.0
2019-09-16,1.292,271148.0
2019-09-17,1.241,340893.0
2019-09-18,1.242,179738.0
2019-09-19,1.276,232853.0
2019-09-20,1.31,331192.0
2019-09-23,1.352,474228.0
2019-09-24,1.355,439594.0
2019-09-25,1.278,614926.0
2019-09-26,1.219,539673.0
2019-09-27,1.233,330468.0
2019-09-30,1.208,350319.0
2019-10-08,1.18,282693.0
2019-10-09,1.204,252683.0
2019-10-10,1.217,322264.0
2019-10-11,1.198,205374.0
2019-10-14,1.235,340505.0
2019-10-15,1.193,371758.0
2019-10-16,1.179,265009.0
2019-10-17,1.178,195073.0
2019-10-18,1.152,261921.0
2019-10-21,1.151,239253.0
