date,close,volume
2021-02-04,0.968,1587134.0
2021-02-05,0.953,1929955.0
2021-02-08,0.962,1181278.0
2021-02-09,0.997,1441479.0
2021-02-10,1.015,2734521.64
2021-02-18,1.005,1812204.18
2021-02-19,0.99,1857902.0
2021-02-22,0.971,1637359.0
2021-02-23,0.965,1119688.0
2021-02-24,0.918,2682099.0
2021-02-25,0.909,1282909.0
2021-02-26,0.893,1335074.0
2021-03-01,0.923,1076167.0
2021-03-02,0.92,1075153.0
2021-03-03,0.922,902242.0
2021-03-04,0.862,2884824.0
2021-03-05,0.861,1118466.0
2021-03-08,0.814,1383493.0
2021-03-09,0.797,1237786.0
2021-03-10,0.808,930252.0
2021-03-11,0.836,1249107.0
2021-03-12,0.849,1051160.0
2021-03-15,0.818,965807.0
2021-03-16,0.82,645402.0
2021-03-17,0.833,746144.0
2021-03-18,0.843,637039.0
2021-03-19,0.817,822718.0
2021-03-22,0.829,651115.0
2021-03-23,0.805,1254544.0
2021-03-24,0.789,891716.0
2021-03-25,0.79,643425.0
2021-03-26,0.826,1727207.0
2021-03-29,0.819,663494.0
2021-03-30,0.835,895985.0
2021-03-31,0.833,734341.0
2021-04-01,0.841,817085.0
2021-04-02,0.844,544446.0
2021-04-06,0.856,764276.0
2021-04-07,0.843,595353.0
2021-04-08,0.837,430094.0
2021-04-09,0.821,617503.0
2021-04-12,0.8,870928.0
2021-04-13,0.802,589671.0
2021-04-14,0.826,834002.0
2021-04-15,0.826,511330.0
2021-04-16,0.823,685631.0
2021-04-19,0.861,1719438.0
2021-04-20,0.864,1192140.0
2021-04-21,0.861,597482.0
2021-04-22,0.864,592952.0
2021-04-23,0.879,746914.0
2021-04-26,0.866,966115.0
2021-04-27,0.861,786643.0
2021-04-28,0.88,876502.0
2021-04-29,0.882,620870.0
2021-04-30,0.906,1651119.0
2021-05-06,0.901,1170407.0
2021-05-07,0.881,896997.0
2021-05-10,0.889,715043.0
2021-05-11,0.876,936885.0
2021-05-12,0.875,730345.0
2021-05-13,0.856,853728.0
2021-05-14,0.873,793513.0
2021-05-17,0.902,1481877.0
2021-05-18,0.901,701376.0
2021-05-19,0.921,1288729.0
2021-05-20,0.919,910636.0
2021-05-21,0.922,897927.0
2021-05-24,0.926,788384.0
2021-05-25,0.935,886633.0
2021-05-26,0.924,774609.0
2021-05-27,0.926,642113.0
2021-05-28,0.954,2281005.0
2021-05-31,0.997,2112591.0
2021-06-01,0.991,1176352.0
2021-06-02,0.984,1144245.0
2021-06-03,0.968,826871.0
2021-06-04,0.982,1184664.66
2021-06-07,0.966,1046124.9
2021-06-08,0.957,1040211.0
2021-06-09,0.962,563369.34
2021-06-10,1.003,2626035.01
2021-06-11,1.021,2211018.0
2021-06-15,1.011,1057481.0
2021-06-16,0.959,1802612.0
2021-06-17,0.976,703940.0
2021-06-18,1.011,1573653.0
2021-06-21,1.025,1732652.0
2021-06-22,1.028,998746.0
2021-06-23,1.051,1922348.33
2021-06-24,1.059,1164272.33
2021-06-25,1.074,1299250.0
2021-06-28,1.091,1351689.02
2021-06-29,1.106,1488610.0
2021-06-30,1.129,1493194.0
2021-07-01,1.101,1357264.0
2021-07-02,1.093,1184612.0
2021-07-05,1.116,1076675.0
2021-07-06,1.104,1427824.0
2021-07-07,1.172,2144906.0
2021-07-08,1.203,1777196.2
2021-07-09,1.217,1750340.69
2021-07-12,1.262,1838936.0
2021-07-13,1.265,1381304.8
2021-07-14,1.223,1730093.09
2021-07-15,1.264,1700419.09
2021-07-16,1.228,1477978.0
2021-07-19,1.207,1429719.0
2021-07-20,1.224,1019058.34
2021-07-21,1.284,1827859.24
2021-07-22,1.307,1582811.0
2021-07-23,1.297,1550836.0
2021-07-26,1.29,1654195.32
2021-07-27,1.209,2601740.8
2021-07-28,1.204,2042312.25
2021-07-29,1.291,2152286.77
2021-07-30,1.309,2548219.23
2021-08-02,1.317,2955786.0
2021-08-03,1.26,2320138.31
2021-08-04,1.347,3108816.29
2021-08-05,1.353,1582283.52
2021-08-06,1.376,1791430.59
2021-08-09,1.334,2558623.01
2021-08-10,1.325,2128277.0
2021-08-11,1.338,1870096.0
2021-08-12,1.336,1306602.0
2021-08-13,1.322,1431738.33
2021-08-16,1.281,1615945.33
2021-08-17,1.279,1593643.0
2021-08-18,1.265,1481541.0
2021-08-19,1.296,1839878.0
2021-08-20,1.296,1256409.0
2021-08-23,1.331,2472041.88
2021-08-24,1.359,2549220.96
2021-08-25,1.389,1716415.61
2021-08-26,1.371,1368788.91
2021-08-27,1.396,1159585.72
2021-08-30,1.445,1793715.0
2021-08-31,1.426,1440937.13
2021-09-01,1.351,2346172.01
2021-09-02,1.391,1365721.49
2021-09-03,1.344,1696879.88
2021-09-06,1.359,1928921.0
2021-09-07,1.393,1615795.38
2021-09-08,1.37,1210239.51
2021-09-09,1.371,1402584.62
2021-09-10,1.385,1310921.0
2021-09-13,1.361,1275273.74
2021-09-14,1.381,1480129.67
2021-09-15,1.413,1490183.86
2021-09-16,1.346,2162916.0
2021-09-17,1.346,1528923.0
2021-09-22,1.355,874252.0
2021-09-23,1.356,963567.0
2021-09-24,1.371,1120278.0
2021-09-27,1.345,1094152.0
2021-09-28,1.328,944425.0
2021-09-29,1.307,1004200.0
2021-09-30,1.348,949172.47
2021-10-08,1.316,1261724.0
2021-10-11,1.302,918582.0
2021-10-12,1.275,1073352.99
2021-10-13,1.321,1204066.37
2021-10-14,1.34,1044099.0
2021-10-15,1.374,1172168.0
2021-10-18,1.411,1260714.0
2021-10-19,1.413,905387.0
2021-10-20,1.436,1192607.19
2021-10-21,1.417,839129.99
2021-10-22,1.395,908718.37
2021-10-25,1.452,1275595.37
2021-10-26,1.445,1137843.61
2021-10-27,1.481,1582891.9
2021-10-28,1.461,1328771.0
2021-10-29,1.49,1636066.1
2021-11-01,1.478,1687572.0
2021-11-02,1.469,1465869.0
2021-11-03,1.434,1501157.38
2021-11-04,1.462,1351052.98
2021-11-05,1.436,1102232.99
2021-11-08,1.478,1421976.0
2021-11-09,1.489,1056513.39
2021-11-10,1.466,1711341.0
2021-11-11,1.467,1163638.39
2021-11-12,1.47,907822.0
2021-11-15,1.42,1996344.0
2021-11-16,1.396,1418320.0
2021-11-17,1.431,1290210.0
2021-11-18,1.431,1131218.58
2021-11-19,1.447,1031016.11
2021-11-22,1.499,1735855.08
2021-11-23,1.494,789200.66
2021-11-24,1.459,1581762.0
2021-11-25,1.443,1168032.0
2021-11-26,1.46,1059332.89
2021-11-29,1.485,1257271.0
2021-11-30,1.486,867857.51
2021-12-01,1.474,883684.98
2021-12-02,1.468,803824.28
2021-12-03,1.468,893229.0
2021-12-06,1.437,1537436.0
2021-12-07,1.41,1747375.0
2021-12-08,1.434,1008508.91
2021-12-09,1.429,798880.0
2021-12-10,1.452,1166931.11
2021-12-13,1.45,821625.49
2021-12-14,1.434,784024.0
2021-12-15,1.428,717400.0
2021-12-16,1.435,529579.5
2021-12-17,1.4,1263059.26
2021-12-20,1.335,1795848.15
2021-12-21,1.341,1030966.61
2021-12-22,1.343,609331.98
2021-12-23,1.351,670935.0
2021-12-24,1.3,1781994.1
2021-12-27,1.297,1051830.0
2021-12-28,1.328,1057215.53
2021-12-29,1.324,595144.53
2021-12-30,1.327,626032.0
2021-12-31,1.357,1413125.62
2022-01-04,1.313,1138234.0
2022-01-05,1.259,2239370.0
2022-01-06,1.264,1597585.76
2022-01-07,1.235,1149767.0
2022-01-10,1.227,1032122.0
2022-01-11,1.213,911963.68
2022-01-12,1.261,1454556.0
2022-01-13,1.24,1018919.0
2022-01-14,1.254,1003066.0
2022-01-17,1.271,921944.0
2022-01-18,1.265,739458.0
2022-01-19,1.228,1261817.0
2022-01-20,1.219,778745.0
2022-01-21,1.221,811617.0
2022-01-24,1.249,1231173.0
2022-01-25,1.223,1191560.31
2022-01-26,1.243,997800.0
2022-01-27,1.207,1108836.5
2022-01-28,1.195,1133922.0
2022-02-07,1.209,1015339.0
2022-02-08,1.166,1373831.64
2022-02-09,1.172,1130783.0
2022-02-10,1.139,1435639.01
2022-02-11,1.114,1183981.0
2022-02-14,1.116,1051839.91
2022-02-15,1.163,1637430.9
2022-02-16,1.161,924962.0
2022-02-17,1.193,1550345.0
2022-02-18,1.182,946099.0
2022-02-21,1.176,814034.0
2022-02-22,1.185,969894.0
2022-02-23,1.225,1162283.0
2022-02-24,1.219,1367629.0
2022-02-25,1.243,1085843.0
2022-02-28,1.269,1511677.0
2022-03-01,1.269,1145526.95
2022-03-02,1.253,1236562.0
2022-03-03,1.234,1243259.0
2022-03-04,1.212,1279541.0
2022-03-07,1.171,1417921.66
2022-03-08,1.149,1267299.18
2022-03-09,1.148,1219668.8
2022-03-10,1.198,1589121.0
2022-03-11,1.189,1296651.0
2022-03-14,1.152,1012745.25
2022-03-15,1.13,1130153.05
2022-03-16,1.186,1452158.27
2022-03-17,1.194,1369209.17
2022-03-18,1.188,1079870.0
2022-03-21,1.199,950913.0
2022-03-22,1.181,1094164.04
2022-03-23,1.185,1100063.94
2022-03-24,1.167,1268559.94
2022-03-25,1.134,1211456.0
2022-03-28,1.114,1157635.0
2022-03-29,1.118,1249686.0
2022-03-30,1.159,1442580.0
2022-03-31,1.123,1400620.0
2022-04-01,1.127,1131458.0
2022-04-06,1.1,1612353.0
2022-04-07,1.081,1316132.0
2022-04-08,1.074,1905998.0
2022-04-11,1.012,1552665.0
2022-04-12,1.026,1254862.0
2022-04-13,1.016,1108245.0
2022-04-14,1.007,1522270.0
2022-04-15,0.992,1500237.0
2022-04-18,1.013,1370276.32
2022-04-19,1.014,1129019.0
2022-04-20,0.973,1412356.0
2022-04-21,0.929,1510595.0
2022-04-22,0.921,1198526.0
2022-04-25,0.854,1402729.33
2022-04-26,0.835,1501004.0
2022-04-27,0.919,2356730.0
2022-04-28,0.916,2037300.32
2022-04-29,0.958,2073344.0
2022-05-05,0.956,1953581.42
2022-05-06,0.936,1437783.4
2022-05-09,0.947,1094763.0
2022-05-10,0.973,1391023.9
2022-05-11,1.013,2275707.0
2022-05-12,1.009,1358843.0
2022-05-13,1.01,1106143.0
2022-05-16,1.0,1166125.0
2022-05-17,1.033,1696944.0
2022-05-18,1.043,2447195.0
2022-05-19,1.077,1714390.48
2022-05-20,1.09,1751365.71
2022-05-23,1.088,1368035.0
2022-05-24,1.05,1566691.13
2022-05-25,1.055,1458391.0
2022-05-26,1.057,1346312.0
2022-05-27,1.052,1296638.0
2022-05-30,1.066,1481752.0
2022-05-31,1.088,1600073.0
2022-06-01,1.092,1467677.0
2022-06-02,1.12,1820023.68
2022-06-06,1.179,2256595.0
2022-06-07,1.179,1535054.0
2022-06-08,1.182,1901860.0
2022-06-09,1.164,1542833.88
2022-06-10,1.195,1825808.0
2022-06-13,1.207,1814675.12
2022-06-14,1.198,1596647.0
2022-06-15,1.188,1842450.0
2022-06-16,1.204,1568920.82
2022-06-17,1.249,1956941.0
2022-06-20,1.273,2232502.98
2022-06-21,1.254,1958561.0
2022-06-22,1.264,1990160.0
2022-06-23,1.296,2199212.88
2022-06-24,1.324,1845799.0
2022-06-27,1.33,1793944.06
2022-06-28,1.354,1665809.0
2022-06-29,1.292,2328169.0
2022-06-30,1.326,2112475.0
2022-07-01,1.321,1723134.0
2022-07-04,1.347,1858154.07
2022-07-05,1.359,1468541.33
2022-07-06,1.353,1781946.42
2022-07-07,1.391,1958647.93
2022-07-08,1.351,2044596.85
2022-07-11,1.308,2150086.0
2022-07-12,1.29,1802399.33
2022-07-13,1.325,2207259.0
2022-07-14,1.362,1866233.57
2022-07-15,1.343,1843567.0
2022-07-18,1.35,1425258.0
2022-07-19,1.319,1598876.0
2022-07-20,1.324,1316612.42
2022-07-21,1.303,1299897.0
2022-07-22,1.307,1442913.0
2022-07-25,1.282,1584518.0
2022-07-26,1.296,1438502.25
2022-07-27,1.316,1386043.0
2022-07-28,1.305,1314786.0
2022-07-29,1.299,1297169.0
2022-08-01,1.325,1497344.0
2022-08-02,1.293,1687560.0
2022-08-03,1.255,1700262.79
2022-08-04,1.255,1445473.0
2022-08-05,1.264,1351824.0
2022-08-08,1.275,1332286.0
2022-08-09,1.301,1600720.45
2022-08-10,1.288,1496335.0
2022-08-11,1.298,1443768.0
2022-08-12,1.281,1097561.0
2022-08-15,1.32,1766894.03
2022-08-16,1.328,1421891.77
2022-08-17,1.335,1501945.0
2022-08-18,1.343,1340127.0
2022-08-19,1.304,1794615.0
2022-08-22,1.326,1704786.05
2022-08-23,1.336,1386829.0
2022-08-24,1.29,1745698.0
2022-08-25,1.261,1739734.0
2022-08-26,1.255,1521455.0
2022-08-29,1.254,1386393.0
2022-08-30,1.238,1236902.37
2022-08-31,1.186,1870660.0
2022-09-01,1.175,1329061.0
2022-09-02,1.164,1364045.0
2022-09-05,1.173,1155033.0
2022-09-06,1.205,1846184.0
2022-09-07,1.224,1451790.0
