date,close,volume
2019-01-02,2.539,169175.0
2019-01-03,2.532,84279.0
2019-01-04,2.566,96931.01
2019-01-07,2.591,77403.01
2019-01-08,2.596,73663.01
2019-01-09,2.608,111849.0
2019-01-10,2.6,81669.01
2019-01-11,2.611,51891.0
2019-01-14,2.613,60620.0
2019-01-15,2.631,94638.0
2019-01-16,2.535,72050.0
2019-01-17,2.528,68747.01
2019-01-18,2.56,71313.01
2019-01-21,2.571,104958.0
2019-01-22,2.546,118727.0
2019-01-23,2.549,36888.27
2019-01-24,2.558,80900.0
2019-01-25,2.566,83921.0
2019-01-28,2.567,101074.9
2019-01-29,2.578,115704.55
2019-01-30,2.569,59426.84
2019-01-31,2.585,73310.76
2019-02-01,2.607,117300.62
2019-02-11,2.622,168775.6
2019-02-12,2.641,137561.01
2019-02-13,2.672,188726.02
2019-02-14,2.677,87704.97
2019-02-15,2.638,121391.66
2019-02-18,2.698,103539.18
2019-02-19,2.694,118842.18
2019-02-20,2.697,87531.27
2019-02-21,2.679,113983.76
2019-02-22,2.707,112490.53
2019-02-25,2.825,322009.9
2019-02-26,2.808,227760.76
2019-02-27,2.806,147095.01
2019-02-28,2.807,100277.0
2019-03-01,2.835,117991.76
2019-03-04,2.869,184693.37
2019-03-05,2.884,127329.0
2019-03-06,2.919,189306.62
2019-03-07,2.91,201913.02
2019-03-08,2.793,265317.63
2019-03-11,2.83,129956.14
2019-03-12,2.858,126461.64
2019-03-13,2.837,110960.63
2019-03-14,2.805,123913.24
2019-03-15,2.832,98086.19
2019-03-18,2.907,158839.29
2019-03-19,2.904,110002.28
2019-03-20,2.902,95723.1
2019-03-21,2.917,128373.28
2019-03-22,2.919,95664.37
2019-03-25,2.876,110106.0
2019-03-26,2.83,150899.0
2019-03-27,2.875,97944.0
2019-03-28,2.862,115546.63
2019-03-29,2.919,184763.0
2019-04-01,2.996,199813.67
2019-04-02,2.994,119090.66
2019-04-03,3.026,108994.63
2019-04-04,3.061,115132.3
2019-04-08,3.076,175678.69
2019-04-09,3.069,71487.06
2019-04-10,3.062,74838.0
2019-04-11,3.035,94708.0
2019-04-12,3.011,99704.0
2019-04-15,3.005,122205.83
2019-04-16,3.045,167143.39
2019-04-17,3.049,122418.0
2019-04-18,3.025,68745.0
2019-04-19,3.032,72924.0
2019-04-22,2.972,153266.0
2019-04-23,2.945,143169.0
2019-04-24,2.966,103777.06
2019-04-25,2.899,173061.0
2019-04-26,2.865,171830.04
2019-04-29,2.847,147583.7
2019-04-30,2.874,99537.01
2019-05-06,2.741,374693.0
2019-05-07,2.771,159092.2
2019-05-08,2.741,152311.21
2019-05-09,2.7,181540.0
2019-05-10,2.76,208186.06
2019-05-13,2.722,117919.0
2019-05-14,2.706,113408.0
2019-05-15,2.747,112772.0
2019-05-16,2.76,80482.0
2019-05-17,2.704,137608.0
2019-05-20,2.691,114116.0
2019-05-21,2.718,90760.0
2019-05-22,2.715,52556.0
2019-05-23,2.687,127714.0
2019-05-24,2.687,95061.01
2019-05-27,2.714,108998.06
2019-05-28,2.715,99536.06
2019-05-29,2.718,63685.55
2019-05-30,2.718,65550.0
2019-05-31,2.713,51862.0
2019-06-03,2.701,83751.0
2019-06-04,2.691,69038.0
2019-06-05,2.702,89168.0
2019-06-06,2.675,112916.0
2019-06-10,2.699,58030.0
2019-06-11,2.759,161386.07
2019-06-12,2.741,63569.07
2019-06-13,2.732,86349.0
2019-06-14,2.708,76942.0
2019-06-17,2.716,50108.82
2019-06-18,2.719,61676.0
2019-06-19,2.738,127440.82
2019-06-20,2.786,197522.51
2019-06-21,2.792,102027.45
2019-06-24,2.794,97405.0
2019-06-25,2.769,94261.45
2019-06-26,2.775,52623.45
2019-06-27,2.797,81257.45
2019-06-28,2.786,136690.0
2019-07-01,2.826,114006.53
2019-07-02,2.839,101015.01
2019-07-03,2.841,78318.0
2019-07-04,2.838,83742.01
2019-07-05,2.843,35233.0
2019-07-08,2.782,128434.0
2019-07-09,2.779,52347.0
2019-07-10,2.763,63890.0
2019-07-11,2.764,71098.0
2019-07-12,2.777,37547.21
2019-07-15,2.778,66031.21
2019-07-16,2.78,40291.28
2019-07-17,2.777,32903.0
2019-07-18,2.751,69343.0
2019-07-19,2.768,41487.0
2019-07-22,2.747,62710.0
2019-07-23,2.758,34542.0
2019-07-24,2.779,57012.0
2019-07-25,2.794,52548.0
2019-07-26,2.805,57049.0
2019-07-29,2.81,58552.0
2019-07-30,2.826,45854.0
2019-07-31,2.808,44392.0
2019-08-01,2.787,57620.0
2019-08-02,2.751,154673.0
2019-08-05,2.706,158457.0
2019-08-06,2.66,203162.0
2019-08-07,2.652,75811.0
2019-08-08,2.673,53372.0
2019-08-09,2.675,85032.0
2019-08-12,2.704,57312.0
2019-08-13,2.688,55683.0
2019-08-14,2.694,65312.0
2019-08-15,2.708,62928.0
2019-08-16,2.709,51458.0
2019-08-19,2.753,103298.21
2019-08-20,2.759,75222.21
2019-08-21,2.758,44965.0
2019-08-22,2.75,61212.0
2019-08-23,2.757,88993.99
2019-08-26,2.744,68159.23
2019-08-27,2.78,120870.0
2019-08-28,2.767,58601.0
2019-08-29,2.754,64332.0
2019-08-30,2.739,93729.01
2019-09-02,2.77,71495.0
2019-09-03,2.779,44075.0
2019-09-04,2.815,86580.02
2019-09-05,2.838,124179.0
2019-09-06,2.85,76289.0
2019-09-09,2.864,62339.0
2019-09-10,2.855,49723.06
2019-09-11,2.849,68220.06
2019-09-12,2.866,58730.0
2019-09-16,2.875,66516.0
2019-09-17,2.84,78586.4
2019-09-18,2.843,38420.0
2019-09-19,2.846,29348.76
2019-09-20,2.847,32127.76
2019-09-23,2.819,74012.53
2019-09-24,2.822,47325.0
2019-09-25,2.795,64895.0
2019-09-26,2.795,60837.0
2019-09-27,2.781,76131.0
2019-09-30,2.763,90066.0
2019-10-08,2.773,59392.55
2019-10-09,2.795,55269.0
2019-10-10,2.807,56826.55
2019-10-11,2.836,96321.55
2019-10-14,2.862,111542.08
2019-10-15,2.849,52614.53
2019-10-16,2.842,55079.53
2019-10-17,2.827,46900.53
2019-10-18,2.798,89462.11
2019-10-21,2.803,58692.43
2019-10-22,2.807,60549.0
2019-10-23,2.802,38952.0
2019-10-24,2.807,37125.06
2019-10-25,2.81,53713.53
2019-10-28,2.82,92734.01
2019-10-29,2.808,54801.0
2019-10-30,2.777,112339.01
2019-10-31,2.765,89964.55
2019-11-01,2.789,76177.55
2019-11-04,2.797,76684.43
2019-11-05,2.811,92694.81
2019-11-06,2.794,65791.83
2019-11-07,2.801,49316.92
2019-11-08,2.791,69678.0
