date,daily_sentiment,ewma_7d,ewma_14d,overnight_sentiment
2019-03-20,0.3197835641764816,0.281921504122458,0.2767392064435644,0.2886157501983432
2019-03-21,0.3608073414822074,0.3055872553303828,0.293552833451293,0.15113286563324546
2019-03-22,0.30019160884994645,0.3039685613862519,0.2948805885310237,0.16209025850985198
2019-03-23,0.1664539048075676,0.2627141644126466,0.2691952517863325,
2019-03-24,0.48292128679306146,0.32877630112677103,0.31194045878767834,
2019-03-25,0.27070643428266583,0.31135534107353946,0.30369365388667585,0.2511525166202744
2019-03-26,0.28343075453831057,0.30297796511297076,0.2996410740170028,0.12034707089185236
2019-03-27,0.3252190321695453,0.3096502852299431,0.3047566656475113,0.26101418344141825
2019-03-28,0.21338791476657434,0.28077157409093245,0.28648291547132393,0.20357162041264937
2019-03-29,0.4029672044950227,0.3174302632121595,0.3097797732760637,0.14949226501869828
2019-03-30,0.41754115545260373,0.3474635308842927,0.33133204971137176,
2019-03-31,0.42483791661442527,0.3706758466033324,0.3500332230919825,
2019-04-01,0.4821160200755207,0.40410789864498886,0.3764497824886901,0.3620378493907906
2019-04-02,0.3441561397828035,0.38612237098633323,0.3699910539475128,0.27129860187606575
2019-04-03,0.44220295393020864,0.4029465458694958,0.384433433944052,0.2354419799626998
2019-04-04,0.3810512783040385,0.3963779655998586,0.3837570028160493,0.3423643027256419
2019-04-05,0.18398560787956916,0.3326602582837717,0.3438027238287533,0.24185602841385473
2019-04-06,0.229341649227369,0.3016646755668509,0.32091050890847644,
2019-04-07,0.36279131891658006,0.3200026685717696,0.3292866709100972,
2019-04-08,0.33277275817553426,0.323833695452899,0.32998388836318465,0.3076168081871082
2019-04-09,0.43036721287878593,0.35579375068066504,0.3500605532663049,0.22567062548046557
2019-04-10,0.33858238355435205,0.3506303405427711,0.3477649193239144,0.21001601934716366
2019-04-11,0.25193408883513846,0.3210214650304813,0.3285987532261592,0.18254757779309663
2019-04-12,0.2152656148052157,0.2892947099629016,0.3059321255419705,0.0678419730206596
2019-04-13,0.395745723879019,0.3212300141377368,0.3238948452093803,
2019-04-14,0.22980433773912795,0.2938023112181541,0.30507674371532983,
2019-04-15,0.41155668805812845,0.3291286242701464,0.32637273258388955,0.3002370168487815
2019-04-16,0.3438077653259408,0.3335323665868847,0.3298597391322998,0.007855934375210812
2019-04-17,0.3749889771560676,0.34596934975763954,0.33888558673705343,0.3034755806972101
2019-04-18,0.3707922877778548,0.35341623116370413,0.34526692694521377,0.2598143827009495
2019-04-19,0.4743271021866331,0.3896894924705828,0.37107896199349766,0.2193853127999767
2019-04-20,0.35388945536954064,0.3789494813402701,0.3676410606687063,
2019-04-21,0.1924307137231032,0.32299385105512,0.3325989912795857,
2019-04-22,0.34608788621834424,0.32992206160408727,0.3352967702673374,0.26601418612663413
2019-04-23,0.32287382547436394,0.32780759076517024,0.33281218130874274,0.12238627942979977
2019-04-24,0.3167273545270266,0.32448351989372715,0.32959521595239955,0.3190968591215569
2019-04-25,0.2629528305504035,0.30602431309073,0.31626673887200035,0.13501105742603228
2019-04-26,0.21709089619465746,0.27934428802190825,0.2964315703365318,0.18455991556180973
2019-04-27,0.22827394103780038,0.2640231839266759,0.28280004447678553,
2019-04-28,0.20424841481170294,0.246090753192184,0.26708971854376906,
2019-04-29,0.31247829259166504,0.2660070150120283,0.27616743335334826,0.24227136262945909
2019-04-30,0.24584489939258003,0.2599583803261938,0.2701029265611946,0.3067798495487997
2019-05-01,0.18831651195369917,0.23846581981444537,0.25374564363969554,0.12818223156862787
2019-05-02,0.013791754773324906,0.1710636003021092,0.20575486586642142,0.26117496689700564
2019-05-03,0.1242282975252737,0.15701300946905855,0.18944955219819187,0.05846654394498238
2019-05-04,0.3328295008627915,0.20975795688717844,0.21812554193111183,
2019-05-05,0.2766233955388484,0.2298175884826794,0.22982511265265915,
2019-05-06,0.00041528217022569774,0.16099689658894328,0.18394314655617247,0.27614651608826785
2019-05-07,0.29410448337104605,0.2009291726235741,0.2059754139191472,0.06714998346084217
2019-05-08,0.19751554513889827,0.19990508437817134,0.2042834401630974,0.037912260398797554
2019-05-09,0.10249982597248525,0.1706835068564655,0.183926717324975,0.0508270714904221
2019-05-10,0.30693163850407623,0.2115579463507487,0.20852770156079528,0.02122389176893516
2019-05-11,0.21950357046091196,0.21394163358379764,0.21072287534081863,
2019-05-12,0.2806755997484825,0.2339618234332031,0.2247134202223514,
2019-05-13,0.1635948194548337,0.21285172223969226,0.21248970006884788,0.21955494734005576
2019-05-14,0.19406464000681317,0.20721559756982852,0.20880468805644095,-0.047895571369191876
2019-05-15,0.463925048171834,0.28422843275043014,0.2598287600795196,0.09745013476322906
2019-05-16,0.4024632629579803,0.3196988818126952,0.28835566065521173,0.16021063248307943
2019-05-17,0.17657336561122763,0.2767612269522549,0.26599920164641494,0.2752535112364137
2019-05-18,-0.010996068201573759,0.1904340384061063,0.2106001476768172,
2019-05-19,0.2628733138947641,0.2121658210527036,0.2210547809204066,
2019-05-20,0.2348826711135758,0.21898087607096525,0.22382035895904046,0.09549985040802203
2019-05-21,0.24018527329917924,0.22534219523942944,0.22709334182706822,0.10598868305224399
2019-05-22,0.2547313279945117,0.2341589350659541,0.23262093906055692,0.1687292905358126
2019-05-23,0.1735180332325399,0.2159666645159298,0.22080035789495353,0.018181872812921926
2019-05-24,0.23687131650384827,0.22223806011230535,0.2240145496167325,-0.07694362828226613
2019-05-25,0.25559439380322735,0.23224496021958194,0.2303305184540315,
2019-05-26,0.09823787690985283,0.1920428352266632,0.20391199014519576,
2019-05-27,0.2721629323848425,0.216078864374117,0.21756217859312513,0.10953962494630819
2019-05-28,0.47249554068019445,0.2930038672659402,0.26854885101053905,0.13925078097483523
2019-05-29,0.2881408984024151,0.29154497660688267,0.2724672604889143,0.21216476516574867
2019-05-30,0.3623021206218153,0.31277211981136244,0.2904342325154945,0.03127248138641551
2019-05-31,0.13284382947290233,0.2587936327098244,0.2589161519069761,0.12084284611046314
2019-06-01,-0.1555809516670002,0.13448125739677702,0.17601673119218084,
2019-06-02,0.0640860988285529,0.11336270982630978,0.15363060471945525,
2019-06-03,0.2859269910408714,0.16513199419067826,0.1800898819837385,0.021860945345727953
2019-06-04,0.23191415277038904,0.18516664176459147,0.19045473614106861,0.16425409730045618
2019-06-05,0.3223094431618821,0.22630948218377864,0.21682567754523133,0.1246441517647161
2019-06-06,0.253041920797712,0.23432921376795862,0.2240689261957275,0.1552230557027233
2019-06-07,0.2197563081331875,0.22995734207752727,0.22320640258321953,0.1804261693903646
2019-06-08,0.19890451070491796,0.22064149266574445,0.21834602420755922,
2019-06-09,0.10579154251621721,0.18618650762088626,0.19583512786929083,
2019-06-10,0.28646996980161765,0.21627154627510567,0.2139620962557562,0.28383133062519705
2019-06-11,0.4739728354415717,0.2935819330250454,0.2659642440929193,0.2646711832874711
2019-06-12,0.2875181252609608,0.29176279069582,0.2702750203265276,0.2033719765104092
2019-06-13,0.38164524828805724,0.31872752797349113,0.29254906591883356,0.02046062594249112
2019-06-14,0.43663764489163837,0.3541005630489353,0.32136678171339456,0.27791716464706556
2019-06-15,0.24624074821467282,0.3217426185986565,0.3063415750136502,
2019-06-16,0.323447859302784,0.32225419080989476,0.309762831871477,
2019-06-17,0.3697395575558274,0.33649980083367453,0.3217581770083471,0.19050611693084024
2019-06-18,0.29566752052736067,0.3242501167417804,0.31654004571214983,0.23233136577148208
2019-06-19,0.49367206170046257,0.375076700229385,0.3519664489098124,0.28751956272120366
2019-06-20,0.38971690753914384,0.3794687624223126,0.35951654063567867,0.25781884974616015
2019-06-21,0.47719686086020885,0.4087871919536814,0.3830526046805847,0.2713646065464336
2019-06-22,0.3510325451940298,0.39146079792578586,0.3766485927832738,
2019-06-23,0.3226783255526385,0.3708260562138416,0.3658545393371468,
2019-06-24,0.3748579734127454,0.3720356313735127,0.36765522615226653,0.2901468824545422
2019-06-25,0.27817422225957783,0.34387720863933224,0.3497590253737288,0.16759772283436736
2019-06-26,0.2627737602543379,0.3195461741238339,0.33236197234985065,0.19506576996377378
2019-06-27,0.3774072792409486,0.3369045056589683,0.34137103372807026,0.3462777837256717
2019-06-28,0.2732108806868872,0.31779641816734394,0.32773900311983367,0.2659127389667683
2019-06-29,0.25981304106804043,0.30040140503755286,0.31415381070947507,
2019-06-30,0.5474980951476733,0.374530412070589,0.3608226675971148,
2019-07-01,0.4853982947980619,0.40779077688883086,0.38573779303730427,0.33159675604178745
2019-07-02,0.4124014559009871,0.40917398059247767,0.39107052561004085,0.2975068407659312
2019-07-03,0.3340686717701535,0.38664238794578043,0.3796701548420634,0.26830720354469323
2019-07-04,0.35133817158316427,0.37605112303699556,0.3740037581902836,0.22457692980472194
2019-07-05,0.2876644360894052,0.34953511695271844,0.3567358937701079,0.19990866878410665
2019-07-06,0.2254183786566806,0.3123000954639071,0.3304723907474224,
2019-07-07,0.376642218878809,0.3316027324883776,0.3397063563736997,
2019-07-08,0.1452361090825154,0.2756927454666189,0.3008123069154629,0.15229447594060908
2019-07-09,0.3104996325640843,0.2861348115958585,0.3027497720451872,0.19450315705833643
2019-07-10,0.2929877663232182,0.2881906980140664,0.30079737090079345,0.17416577866941044
2019-07-11,0.34342888633748797,0.30476215451109284,0.3093236739881324,0.21753448688810112
2019-07-12,0.3231414774961678,0.3102759514066153,0.3120872346897395,0.2670441728117767
2019-07-13,0.09720093313227879,0.24635344592431435,0.26910997437824735,
2019-07-14,0.24859878485452155,0.2470270476033765,0.26500773647350223,
2019-07-15,0.26005057002374427,0.2509341043294868,0.2640163031835506,0.23197246767856455
2019-07-16,0.4029668912105808,0.296543940393815,0.2918064207889567,0.1604197552848247
2019-07-17,0.26438997741876075,0.2868977515012987,0.2863231321149175,0.2523955100555024
2019-07-18,0.3240249621712819,0.2980359147022936,0.2938634981261904,0.2678512068780996
2019-07-19,0.4560406868412908,0.34543734634399276,0.3262989358692105,0.15221595674779287
2019-07-20,0.1963053971984501,0.3006977616003299,0.30030022813505847,
2019-07-21,0.4039744374358795,0.33168076435099475,0.3210350699952227,
2019-07-22,0.39684703641035823,0.35123064596880377,0.3361974632782498,0.3183005184583042
2019-07-23,0.3606787786480531,0.35406508577257856,0.34109372635221047,0.33640106432202066
2019-07-24,0.39549232996817124,0.36649325903125635,0.3519734470754026,0.23355089503093662
2019-07-25,0.4154167594088837,0.38117030914454453,0.3646621095420988,0.15853785521764036
2019-07-26,0.3086919786153937,0.3594268099857993,0.35346808335675783,0.18250439293384552
2019-07-27,0.2062698217455001,0.3134797135137095,0.3240284310345063,
2019-07-28,0.3512569700950357,0.32481289048810735,0.3294741388466122,
2019-07-29,0.32877186280096393,0.3260005821819643,0.32933368363748255,0.20742630909388612
2019-07-30,0.3728362924466699,0.34005129526137595,0.33803420539932005,0.1413089956610295
2019-07-31,0.2682836750095044,0.3185210091858145,0.32408409932135696,0.16002686907053937
2019-08-01,0.14955362797579694,0.2678307948228092,0.28917800505224495,0.23626115612004006
2019-08-02,0.1847815977719923,0.2429160357075641,0.26829872359619444,0.11142878939683605
2019-08-03,0.13686786830714606,0.21110158548743868,0.24201255253838477,
2019-08-04,0.33454891290534194,0.24813578371280964,0.26051982461177625,
2019-08-05,0.20831444202211954,0.2361893812056026,0.2500787480938449,0.05493281157387596
2019-08-06,0.07412964347246531,0.1875714598856614,0.21488892716956898,-0.014977211301398079
2019-08-07,0.2117747589570764,0.1948324496070859,0.2142660935270705,0.24016916894359017
2019-08-08,0.4440069257871394,0.2695847924611019,0.2602142599790843,0.1116588156123617
2019-08-09,0.28569482240019384,0.27441780144282946,0.26531037246330624,0.18888353443846054
2019-08-10,0.29739848851430706,0.2813120075642727,0.2717279956735064,
2019-08-11,0.3044627627054238,0.288257234106618,0.2782749490798899,
2019-08-12,0.3023001489586624,0.2924701085622313,0.28307998905564447,0.12347554138961267
2019-08-13,0.22390448349961822,0.27190042104344736,0.27124488794443924,0.1973272256694234
2019-08-14,0.3640832261984907,0.29955526258996035,0.28981255559524954,0.19219119644459384
2019-08-15,0.1506893806040393,0.25489549799418404,0.2619879205970075,0.08465949407309518
2019-08-16,0.3530481731234367,0.2843413005329598,0.28019997110229333,0.2338632975182302
2019-08-17,0.3569430752860424,0.30612183295888457,0.29554859193904315,
2019-08-18,0.4020826200905599,0.33491006909838716,0.3168553975693465,
2019-08-19,0.4614926599754408,0.3728848463615032,0.3457828500505654,0.21929119413284548
2019-08-20,0.4417467909089688,0.39354342972574285,0.3649756382222461,0.27931413385546305
2019-08-21,0.40130649079933706,0.3958723480478211,0.3722418087376643,0.23599522219065133
2019-08-22,0.42824246063496346,0.4055833818239638,0.3834419391171242,0.21964985141824173
2019-08-23,0.414121955606929,0.40814495395885336,0.3895779424150852,0.1552936557113264
2019-08-24,0.1551900313807135,0.33225847718541135,0.34270036020821093,
2019-08-25,0.3271888324332029,0.3307375837597488,0.3395980546532093,
2019-08-26,0.3295901877164648,0.3303933649467636,0.3375964812658604,0.23068429658568537
2019-08-27,0.4999622353825016,0.381264026077485,0.3700696320891887,0.18249192491227217
2019-08-28,0.4729496724385153,0.4087697199857941,0.39064564015905406,0.229524879570222
2019-08-29,0.4043602919355373,0.40744689157071706,0.3933885705143508,0.17788127755995878
2019-08-30,0.5031098784959834,0.4361457876482969,0.41533283211067734,0.20469955797337314
2019-08-31,0.32861718633090065,0.40388720725307803,0.397989702954722,
2019-09-01,0.39289839303929286,0.40059056298894247,0.3969714409716362,
2019-09-02,0.40691294412013806,0.4024872773283011,0.3989597416013366,0.2769282771223182
2019-09-03,0.40638082135223486,0.4036553405354812,0.4004439575515163,0.2719722266778473
2019-09-04,0.44905992965750974,0.4172767172720897,0.410167151972715,0.1668295017991434
2019-09-05,0.5135229079397308,0.446150574472382,0.4308383031661182,0.33990463773943175
2019-09-06,0.4670786094245178,0.4524289849580227,0.43808636441779814,0.3373980436284663
2019-09-07,0.413248656725741,0.44067488648833814,0.43311882287938674,
2019-09-08,0.40682912022226825,0.43052115660851714,0.42786088234796305,
2019-09-09,0.4780702679166099,0.44478589000094493,0.43790275946169244,0.30908418258598436
2019-09-10,0.38041588503482016,0.4254748885111075,0.426405384576318,0.3055352388893242
2019-09-11,0.4207966411561985,0.4240714143046348,0.4252836358922941,0.3084390250412927
2019-09-12,0.45447662936440153,0.4331929788225648,0.4311222345867156,0.2594621151334145
2019-09-13,0.25487888374151363,0.3796987502982494,0.39587356441767524,0.21601715254305054
2019-09-14,0.16269901217449279,0.3145988288611224,0.3492386539690388,
2019-09-15,0.09860041758109783,0.249799305477115,0.29911100669145063,
2019-09-16,0.37315412629042055,0.28680575172110667,0.3139196306112446,0.2795366788344396
2019-09-17,0.27642116439568976,0.2836903755234816,0.30641993736813367,0.27686671644914895
2019-09-18,0.35832540257279893,0.3060808836382768,0.3168010304090667,0.17554231488241323
2019-09-19,0.2998486246655809,0.304211205946468,0.3134105492603696,0.24465286170330405
2019-09-20,0.47039936636690566,0.3540676540725993,0.34480831268167683,0.33511068631314744
2019-09-21,0.4097844429142011,0.37078269072507986,0.3578035387281817,
2019-09-22,0.49715649949556046,0.40869483335622403,0.3856741308816575,
2019-09-23,0.3037433736234017,0.3772093954363773,0.36928797943000635,0.3399426251953617
2019-09-24,0.522104149130386,0.4206778215445799,0.3998512133700823,0.15718360731109576
2019-09-25,0.2959612934344311,0.38326286311153523,0.37907322938295207,0.202536996673515
2019-09-26,0.3646733182539111,0.377685999654248,0.3761932471571439,0.19433001917199927
2019-09-27,0.2737332076207386,0.34650016204419515,0.35570123924986286,0.2784906966013646
2019-09-28,0.21916824442947783,0.3083005867597799,0.32839464028578585,
2019-09-29,0.39399966226706096,0.3340103094119642,0.34151564468204093,
2019-09-30,0.3629121656525773,0.34268086628414807,0.34579494887614826,0.27239151945894186
2019-10-01,0.3859408092275505,0.3556588491671688,0.3538241209464287,0.20300033313029991
2019-10-02,0.11624518626435536,0.28383475029632477,0.30630833401001406,0.01968319662012909
2019-10-03,0.1166039849481275,0.23366552069186558,0.2683674641976368,-0.12406381187231644
2019-10-04,0.272212166789799,0.24522951452124558,0.26913640471606926,-0.07232458614136862
2019-10-05,0.3537644665352824,0.2777900001254566,0.28606201707991186,
2019-10-06,0.5212255148010121,0.3508206545281233,0.3330947166241319,
2019-10-07,0.31785858782089277,0.3409320345159541,0.3300474908634841,0.19000012647529044
2019-10-08,0.32136615714421723,0.335062271304433,0.32831122411963076,0.2861168932071642
2019-10-09,0.3256450274050442,0.3322370981346163,0.3277779847767135,0.1865589256887719
2019-10-10,0.3014793551109474,0.3230097752275156,0.3225182588435603,0.300309386434354
2019-10-11,0.47933818292353425,0.3699082975363212,0.3538822436595551,0.2568585700571537
2019-10-12,0.32053556748338646,0.3550964785204408,0.3472129084243214,
2019-10-13,0.4818162460218776,0.39311240877087184,0.3741335759438327,
2019-10-14,0.49498691965700314,0.42367476203671117,0.39830424468646675,0.3440186793205067
2019-10-15,0.3298262100221951,0.3955201964323563,0.3846086377536125,0.21333535564521316
2019-10-16,0.3965505843433926,0.39582931280566713,0.3869970270715685,0.23338805632972429
2019-10-17,0.4053388761309614,0.3986821818032554,0.39066539688344715,0.24344401703850413
2019-10-18,0.40344990370942024,0.4001124983751048,0.3932222982486418,0.2777598443543773
2019-10-19,0.32852641963150225,0.378636674752024,0.3802831225252139,
2019-10-20,0.5154518508633902,0.4196812275854338,0.4073168681928492,
2019-10-21,0.4395324768764632,0.4256366023727426,0.413759989929572,0.2965985184721413
2019-10-22,0.4325678104061597,0.42771596478276774,0.4175215540248896,0.31419537654528124
2019-10-23,0.3438957517311313,0.4025699008672768,0.402796393566138,0.27972136197181846
2019-10-24,0.5395628037451184,0.4436677717306292,0.43014967560193407,0.25716580782959053
2019-10-25,0.4670157234659308,0.4506721572512197,0.4375228851747334,0.29734077622052485
2019-10-26,0.6369138200236254,0.5065446560829414,0.47740107214451183,
2019-10-27,0.462552920647777,0.49334713545239206,0.47443144184516484,
2019-10-28,0.548444198172039,0.5098762542682861,0.4892339931105397,0.4191909239552746
2019-10-29,0.38442081041200066,0.47223962111140044,0.4682713565708319,0.2377243894611446
2019-10-30,0.23642291648907093,0.4014946097247016,0.42190166855447975,0.21002150037598047
2019-10-31,0.3620620549076283,0.38966484327957956,0.4099337458251095,0.2132760770180646
2019-11-01,0.35516859817879176,0.37931596974934323,0.39898071629584597,0.08202951380271252
2019-11-02,0.5195384787357583,0.42138272244526775,0.42309226878382844,
2019-11-03,0.5119223224034735,0.4485446024327294,0.44085827950775747,
2019-11-04,0.5303041324937099,0.47307246145102355,0.458747450104948,0.4127819336660824
2019-11-05,0.4865876577811257,0.47712702035005417,0.46431549164018354,0.41163823239793235
2019-11-06,0.3476293236226513,0.4382777113318333,0.4409782580366771,0.2324171339984513
2019-11-07,0.36891557482900605,0.41746907038098513,0.4265657213951429,0.24397098580856277
2019-11-08,0.40834513763447516,0.4147318905570321,0.4229216046430094,0.33904210418266684
2019-11-09,0.3619100018689523,0.3988853239506081,0.41071928408819797,
2019-11-10,0.4348762623490171,0.4096826054701308,0.4155506797403618,
2019-11-11,0.3285369182581944,0.38533889930654985,0.39814792744392835,0.31599695104702735
2019-11-12,0.3677420966468769,0.380059858508648,0.3920667612845181,0.11876638230766348
2019-11-13,0.2216836426631114,0.332546993754987,0.3579901375602368,0.333922281072532
2019-11-14,0.3658385701836592,0.3425344666835886,0.35955982408492126,0.1934132618105553
2019-11-15,0.42196246032071855,0.36636286477472757,0.37204035133208074,0.1969381197767202
2019-11-16,0.3853809020736001,0.3720682759643893,0.3747084614803846,
2019-11-17,0.31146912287965595,0.35388853003896925,0.3620605937602389,
2019-11-18,0.3091283382126534,0.3404604724910745,0.3514741426507218,0.2937241026030314
2019-11-19,0.3527564891844059,0.34414927749907387,0.35173061195745864,0.2299142297629488
2019-11-20,0.29303773230054236,0.3288158139395144,0.33999203602607536,0.19431334392158026
2019-11-21,0.1830415670355817,0.28508353986833457,0.30860194222797666,0.18725054717897283
2019-11-22,0.2628504778334132,0.2784136212578581,0.299451649349064,0.168078887740553
2019-11-23,0.3247544668969654,0.2923158749495903,0.30451221285864427,
2019-11-24,0.23346416784607502,0.2746603628185357,0.29030260385613044,
2019-11-25,0.31162579691047826,0.2857499930461185,0.294567242467,0.2620722364323835
2019-11-26,0.45537034691985984,0.3366360992082409,0.326727863357572,0.27148900523446917
2019-11-27,0.29767191246151925,0.3249468431842244,0.3209166731783615,0.23644918698450754
2019-11-28,0.3721961402493279,0.33912163230375547,0.3311725665925548,0.24367956700549517
2019-11-29,0.2560784677233623,0.3142086829296375,0.31615374681871633,0.2797891704601118
2019-11-30,0.275238457446297,0.30251761528463533,0.3079706889442325,
2019-12-01,0.43798768930827026,0.3431586374917258,0.33397408901704007,
2019-12-02,0.3486068878681904,0.34479311260466516,0.3369006487872701,0.34400848129981776
2019-12-03,0.2877377644666315,0.32767650816325505,0.3270680719231424,0.2545657554587114
2019-12-04,0.302925332713483,0.3202511555283234,0.3222395240812106,0.13556620974755176
2019-12-05,0.38506654145583363,0.33969577130657647,0.3348049275561352,0.28124964621327997
2019-12-06,0.4447894956373689,0.3712238886058142,0.356801841172382,0.33772656352722585
2019-12-07,0.47165171033569747,0.40135223512477913,0.3797718150050451,
2019-12-08,0.4475426823421792,0.4152093692899991,0.3933259884724719,
2019-12-09,0.5052433127114041,0.4422195523164205,0.4157094533202584,0.33373718273550645
